,collocate,raw_frequency,MI
2441,pathetic,218,2.3678126493068494
2442,turn,3390,1.010016872841333
2443,quitting,87,2.593252412881409
2444,resolute,254,1.5218262645174565
2445,luckily,146,2.0755539098276565
2446,cautioned,23,3.9236663156068436
2447,haughton,249,2.234854815631231
2448,despoiled,15,4.351110330433783
2449,remorse,298,1.3620670450305887
2450,repaid,69,3.518201207498679
2451,bed,3775,0.7689150189081811
2452,clearing,200,1.7608431649879563
2453,somewhat,1791,1.1780690419093818
2454,softened,298,1.3620670450305887
2455,acquittal,12,4.5742538817479925
2456,benign,28,3.726956021360789
2457,belted,21,4.01463809381257
2458,tomb,193,1.7964703426311077
2459,forgiving,71,2.7964806544946774
2460,planned,162,1.971564196303609
2461,separation,226,1.6386255322637073
2462,indignant,277,1.4351430253486546
2463,betray,245,2.656514609659376
2464,shrank,326,1.2722631501692854
2465,unhappy,805,2.3142284031727427
2466,hearty,272,1.4533584652399956
2467,difficult,1178,-0.012412832675538886
2468,quoted,133,2.168811403314239
2469,carinthia,315,2.40520018137847
2470,chillon,224,2.3406616602408983
2471,doated,6,5.267401062307938
2472,argued,187,2.521199095241352
2473,smithy,19,4.114721552369552
2474,trained,236,1.595328726510383
2475,aim,234,1.6038394161782916
2476,proud,1633,1.452745907793583
2477,anxious,1490,1.6985392816518015
2478,livia,132,2.1763586089496223
2479,woman,11408,-0.4911501418900292
2480,famous,719,1.1744463543748918
2481,filled,1450,-0.22015830387862692
2482,arch,305,1.3388487549285815
2483,disappointed,476,1.9923549659726827
2484,trust,1720,1.5549911107838075
2485,lightened,77,2.715355109682309
2486,weather,999,1.2510180415555492
2487,surprising,187,1.8280519146814065
2488,lit,600,1.3553780568797922
2489,christmas,426,2.950631334321936
2490,roast,86,2.6048132352824855
2491,buccaneer,105,2.40520018137847
2492,kitchen,1116,1.1402666772628465
2493,front,2285,-0.6749607717923121
2494,contented,353,1.8858396551626417
2495,shepherd,284,1.410186293374787
2496,enabled,286,2.096315901276086
2497,upheld,26,3.8010639935145107
2498,conduced,8,4.979718989856157
2499,similarly,56,3.0338088408008437
2500,immunity,9,4.861935954199773
2501,solution,78,2.702451704846401
2502,heavy,2344,1.0913058500671449
2503,gower,254,2.214973445077402
2504,families,370,1.145657525897723
2505,nowhere,249,1.5417076350712855
2506,madge,178,1.877376981243908
2507,janey,38,3.421574371809607
2508,woodseer,212,1.7025742568639806
2509,calculating,67,2.854467912145027
2510,imagined,604,0.6555863336011782
2511,virtues,240,2.271668788753947
2512,developed,179,1.8717747256952382
2513,impressed,369,1.1483638874954658
2514,inquired,867,1.392733843423561
2515,wanting,445,1.6542334299296981
2516,wear,824,0.34499000162652144
2517,hardheaded,1,7.059160531535993
2518,maxims,48,3.8811067011880476
2519,foe,243,2.9523934493153354
2520,movements,491,0.8627164037414724
2521,preferring,55,3.051827346303522
2522,weapons,284,1.410186293374787
2523,pray,1477,1.5531517182326682
2524,earl,1126,1.6421716352704576
2525,travels,146,2.768701090387602
2526,nearly,1789,-0.43025155197272613
2527,equal,665,0.559373490880139
2528,recommended,201,2.4490028040368625
2529,hatred,308,2.022207929122364
2530,suspects,25,4.533431887227738
2531,defence,319,1.2939694287511485
2532,youngster,55,3.051827346303522
2533,fellow,3754,0.9080248560693748
2534,forgive,1046,2.185873428590961
2535,owns,60,2.9648159693138925
2536,warrant,222,1.6564831496637136
2537,thing,8726,-1.3217546415876165
2538,injury,281,1.4208058622022472
2539,holy,728,3.8010639935145107
2540,preached,112,2.3406616602408983
2541,tyrant,135,2.1538857530975637
2542,excluding,10,5.449722619101893
2543,gentle,1158,0.004710873403052543
2544,directing,79,2.689712679068972
2545,worse,1881,0.6182139909030723
2546,regrets,107,2.386331697074087
2547,sought,760,2.035280010689717
2548,voting,35,3.5038124700465794
2549,earnestly,369,1.8415110680554112
2550,allusion,233,1.6081220779702925
2551,condition,957,0.8885043206429842
2552,testily,40,3.3702810774220566
2553,stiffly,137,2.1391796057078682
2554,sibyl,298,1.3620670450305887
2555,intended,868,0.29296881687564297
2556,pilgrim,101,3.542652303362843
2557,burning,830,0.3377348307453494
2558,meets,93,2.526561038382737
2559,purpose,1603,0.3726755594863855
2560,price,576,0.7030528708401018
2561,buy,725,1.5716011653494282
2562,opal,26,3.8010639935145107
2563,arranged,773,1.1020286635085164
2564,regardless,67,2.854467912145027
2565,believes,174,2.593252412881409
2566,intestate,5,5.449722619101893
2567,incubu,34,3.5328000069198318
2568,kafa,2,6.366013350976048
2569,twala,166,2.640319923739395
2570,scragga,34,3.5328000069198318
2571,hut,230,1.6210812226127977
2572,ignosi,122,3.353751775470846
2573,slew,100,4.756575438541947
2574,bougwan,22,3.9681180781776773
2575,wrapped,386,1.7964703426311077
2576,call,4399,1.1549346599752737
2577,learned,1299,1.2761048759852842
2578,fit,1270,0.6055355326433014
2579,business,4052,0.9494192435036384
2580,lass,293,2.072135103078871
2581,dealings,101,2.4440400146947336
2582,judge,1085,2.0157354146167465
2583,errands,78,2.702451704846401
2584,errand,401,1.065199104229424
2585,catriona,150,2.7416724179996828
2586,hang,559,1.8316233470490035
2587,enjeopardy,1,7.059160531535993
2588,expose,91,2.548301025019143
2589,deil,12,4.5742538817479925
2590,soldiers,550,0.7492422533094765
2591,able,2391,-0.7203064359223317
2592,library,557,2.1228896527286
2593,withheld,82,2.65244128427174
2594,wrought,308,2.022207929122364
2595,attempt,911,0.24461763427603478
2596,rescue,242,1.5702228053793068
2597,ii,264,2.1763586089496223
2598,uncles,82,2.65244128427174
2599,end,5725,0.01600061554765316
2600,delay,480,0.8853744276340565
2601,hindered,65,2.884773261640356
2602,originally,145,2.775573969675364
2603,cast,1283,-0.09779583307964336
2604,forgotten,1370,1.2228888738337131
2605,sain,1,7.059160531535993
2606,rivalling,5,5.449722619101893
2607,threshold,316,1.303418317949081
2608,doing,2828,1.0577456535748428
2609,bonny,98,2.474193052865421
2610,smile,3262,-0.33778807108502085
2611,concerns,153,2.0287226101435576
2612,maiden,480,0.8853744276340565
2613,delivered,453,0.9432684060529591
2614,innocence,263,2.585618788026338
2615,stones,724,0.4743691391502766
2616,dodge,49,3.1673402334253664
2617,arching,35,3.5038124700465794
2618,tree,1749,0.2855082370773363
2619,pointing,554,0.7419958447887093
2620,spots,145,2.0824267891154187
2621,agreeably,80,2.6771338968621117
2622,brien,41,3.3455884648316854
2623,moonlight,569,0.7152800974096621
2624,mildly,141,2.110400641157825
2625,afloat,62,2.9320261464909017
2626,submissively,49,3.1673402334253664
2627,staring,720,1.1730565000858373
2628,completely,608,0.6489856495698261
2629,simon,134,2.1613207315850818
2630,dr,1534,0.8221388382769013
2631,huskily,28,3.726956021360789
2632,sound,3000,-0.2540598555543083
2633,irregular,152,2.035280010689717
2634,scientific,201,1.7558556234769174
2635,exercise,509,0.8267125149854703
2636,swaggering,30,3.657963149873838
2637,stamp,195,1.7861609729722463
2638,illumination,78,2.702451704846401
2639,coat,1321,-0.12698377298633234
2640,laughter,799,1.762093946889609
2641,frowning,144,2.7824944125199376
2642,company,2296,0.7065311352164267
2643,buttoned,101,2.4440400146947336
2644,adams,16,4.286571809296212
2645,saint,394,1.0828096222380592
2646,unexpectedly,172,1.9116660547225401
2647,sausages,45,3.2524980417656733
2648,swinging,285,1.4066713512673426
2649,mental,527,0.7919599829946308
2650,anarchy,32,3.5934246287362663
2651,painful,661,0.5654066916843068
2652,supplemented,16,4.286571809296212
2653,pockets,445,0.9610862493697527
2654,lying,1440,1.3962000514000472
2655,contentedly,40,3.3702810774220566
2656,policeman,312,1.3161573437265106
2657,principle,350,1.2012273770525337
2658,unimportant,41,3.3455884648316854
2659,flambeau,234,3.549749565233605
2660,crescent,204,1.7410405376917768
2661,barring,29,3.691864701549519
2662,inner,392,1.0878986917455304
2663,darkening,104,2.4147696323946204
2664,sky,1730,-0.39671615595583154
2665,fastened,309,1.3258192546382477
2666,mockery,177,1.8830107989621638
2667,gardener,209,2.4099734601311273
2668,slumber,169,1.9292618166129196
2669,inquisition,27,3.7633236655316638
2670,repressed,83,2.640319923739395
2671,open,4527,0.4331052533280895
2672,cleaning,89,3.2636713423637986
2673,hindoo,11,4.661265258737623
2674,magic,406,1.7459545524942057
2675,stepping,224,1.647514479680953
2676,modest,366,1.1565271981346268
2677,muttered,702,1.1983743080701272
2678,locked,584,0.689259548707766
2679,wall,1955,-0.518984940883473
2680,shortly,443,2.064203050158967
2681,sunset,462,0.9235956404542541
2682,quinton,45,3.9456452223256187
2683,driving,446,1.6519887600758743
2684,rain,1105,0.051559917584139914
2685,thunder,406,1.7459545524942057
2686,smaller,334,1.2480195385592927
2687,indifferently,133,2.168811403314239
2688,garden,2602,0.5814192335834332
2689,gate,1627,0.35781460487690064
2690,suggestion,384,1.8016651595082116
2691,veranda,86,2.6048132352824855
2692,seat,1581,-0.306652305673479
2693,faint,1154,0.7013182650278935
2694,suicide,164,3.057906392379904
2695,vicisti,1,7.059160531535993
2696,erskine,4,5.6728661704161025
2697,harris,27,3.7633236655316638
2698,fairyland,44,3.274970897617732
2699,impartially,27,3.7633236655316638
2700,steadily,480,1.5785216081940017
2701,italian,744,1.1402666772628465
2702,brigands,11,4.661265258737623
2703,tapestry,59,2.9816230876302736
2704,exclamation,242,1.5702228053793068
2705,awoke,318,1.2971091487558164
2706,stole,439,2.0732734071289314
2707,choose,923,1.3301435857012507
2708,hilts,16,4.286571809296212
2709,ran,2586,0.9930524414322454
2710,anthony,26,3.8010639935145107
2711,matted,32,3.5934246287362663
2712,floor,1782,-0.42633107649476143
2713,cork,57,3.016109263701443
2714,salted,16,4.286571809296212
2715,almond,29,3.691864701549519
2716,ships,341,1.9204252348124216
2717,lanterns,68,2.8396528263598864
2718,hammer,203,2.439101733054151
2719,horror,683,1.2258128525251484
2720,dusting,37,3.4482426188917685
2721,steps,1500,0.43908732500563696
2722,heights,131,2.1839632083348417
2723,calmly,456,1.6298149025815525
2724,parapet,117,2.296986596738237
2725,healthy,284,1.410186293374787
2726,disease,205,1.7361505523975849
2727,divided,318,1.2971091487558164
2728,space,930,0.9171231259486367
2729,peaks,94,2.515865749265989
2730,dipped,133,2.168811403314239
2731,flowers,1640,0.34985619127769424
2732,downstairs,637,1.295538056523775
2733,cool,685,0.5297416932737679
2734,admiration,789,0.38839421069011887
2735,vanquished,60,2.9648159693138925
2736,pass,1838,-0.4572727713796393
2737,drawer,225,1.643060129331573
2738,pauline,51,3.127334898811667
2739,generals,65,2.884773261640356
2740,horn,256,2.207130267616376
2741,evidence,613,0.6407955955997817
2742,ends,417,1.0260743097371916
2743,obstinately,94,3.2090129298259344
2744,reach,1022,0.12964376077234335
2745,cold,2983,0.1570880356893543
2746,conviction,553,0.7438025300136583
2747,station,1055,0.0978644856258263
2748,stories,536,2.1613207315850818
2749,hence,427,1.6955236988673137
2750,killing,175,1.894374557612479
2751,assented,211,2.400449578619872
2752,blinking,54,3.0701764849717184
2753,apologetically,59,2.9816230876302736
2754,detective,155,2.0157354146167465
2755,quickly,1742,-0.403628625876455
2756,attack,470,0.9064278368318889
2757,slash,15,4.351110330433783
2758,hack,57,3.016109263701443
2759,loose,647,0.5868142370350926
2760,fool,1349,0.9506539639963469
2761,yeoman,46,3.9236663156068436
2762,reliance,76,2.728427191249662
2763,row,575,2.091084851858533
2764,tall,1609,0.3689395651035551
2765,sober,302,1.3487335141611234
2766,doone,227,1.6342105140545906
2767,withers,14,4.4201032019207345
2768,lose,1157,0.6987219849022619
2769,vi,179,1.8717747256952382
2770,hooks,69,2.8250540269387336
2771,gives,650,1.2753353492062556
2772,boys,1243,-0.06612255997471791
2773,december,91,2.548301025019143
2774,murderer,173,3.8517790860935275
2775,panting,227,1.6342105140545906
2776,drake,19,4.114721552369552
2777,faggus,116,2.3055703404296284
2778,feebly,169,1.9292618166129196
2779,cry,1797,1.357046113980489
2780,idleness,130,2.1916260810804107
2781,partly,889,0.2690632960220885
2782,lengthwise,6,5.267401062307938
2783,ward,263,1.4870064993582286
2784,gobble,5,5.449722619101893
2785,opinions,472,1.595328726510383
2786,crafty,50,3.147137526107847
2787,ceased,895,1.3609491019292475
2788,hook,145,2.0824267891154187
2789,tombstone,58,2.998717520989574
2790,shot,1177,1.087048712943826
2791,murderers,45,3.2524980417656733
2792,latin,290,2.0824267891154187
2793,ensor,54,3.0701764849717184
2794,destroyed,282,1.4172534605978795
2795,lorna,703,1.6024159283934378
2796,gwenny,102,2.434187718251722
2797,beauty,2629,-0.12205111263394287
2798,burdened,63,2.9160258051444603
2799,stuck,431,0.9930524414322452
2800,fought,478,0.889549799044537
2801,descended,529,0.7881720996776937
2802,hereupon,55,3.051827346303522
2803,carfax,37,3.4482426188917685
2804,hated,672,1.9351965521327341
2805,savage,525,0.7957622689443693
2806,prayers,382,1.8068871034893632
2807,longed,561,0.7294396260132968
2808,fathers,322,1.2846089859915848
2809,predikant,21,6.499544743600571
2810,senzangacona,4,5.6728661704161025
2811,combination,142,2.1033334739347325
2812,portuguese,36,4.168788773639829
2813,mist,468,0.9106922356183463
2814,blandly,64,2.9002774481763214
2815,recognised,410,2.1416156605057495
2816,younger,892,0.958841579515929
2817,thereon,145,2.0824267891154187
2818,accustomed,780,0.3998666118523556
2819,round,8852,0.743350552604834
2820,neck,1389,1.7687313378369627
2821,impatient,430,0.995375322848385
2822,meditatively,76,2.728427191249662
2823,gibson,1255,0.6174168605300543
2824,persuaded,356,2.2828420893520724
2825,garrulous,33,3.5626529700695126
2826,delighted,678,1.9263076047154881
2827,fond,1487,1.1409389461957287
2828,stephen,196,2.474193052865421
2829,persevered,42,3.321490913252625
2830,doggedly,50,3.147137526107847
2831,agent,315,2.6928822538302506
2832,grieve,181,1.8606635002701672
2833,scotch,182,2.548301025019143
2834,annoyed,376,1.8227185687060439
2835,dress,2043,0.13013311727831625
2836,yard,824,0.34499000162652144
2837,switching,12,4.5742538817479925
2838,eyre,140,2.1175181089266886
2839,displeased,180,2.559350861205728
2840,harassed,75,2.7416724179996828
2841,gaieties,21,4.01463809381257
2842,acutely,87,2.593252412881409
2843,produced,667,0.5563704856203694
2844,sobs,192,1.8016651595082116
2845,happiness,1471,0.45860999149450093
2846,break,1382,1.2141678883282685
2847,fashioned,471,1.5974496180795208
2848,dislikes,60,2.9648159693138925
2849,eating,492,0.8606818150436849
2850,cheese,230,1.6210812226127977
2851,likes,549,1.849674378694572
2852,wisdom,759,1.1203059347003086
2853,disliked,277,2.1282902059085997
2854,forbidding,41,4.038735645391631
2855,favour,858,0.30455643204803085
2856,greet,149,2.055214225590534
2857,depression,146,2.0755539098276565
2858,exclaim,74,2.755095438331823
2859,bride,713,1.1828262916816423
2860,labourers,104,2.4147696323946204
2861,message,743,2.057902399252334
2862,prohibition,43,3.2979604158424305
2863,raise,379,1.1216243264535666
2864,vexes,17,4.225947187479777
2865,aloud,779,2.347059634720558
2866,forbade,96,3.187959520628102
2867,dissension,13,5.1873583546344015
2868,proposal,332,1.2540255626195047
2869,molly,2522,1.1722631640664414
2870,straightforward,106,2.395721437423926
2871,feast,267,1.4719118731357435
2872,sympathized,30,3.657963149873838
2873,visits,361,1.1702825732031121
2874,ashcombe,57,3.016109263701443
2875,acquainted,422,1.0141552174999813
2876,unless,1556,1.0955811879175468
2877,osborne,586,2.072135103078871
2878,disposed,526,0.7938593187982833
2879,watches,129,2.199348127174321
2880,flesh,736,0.45793041280711694
2881,passionate,629,1.308176455395498
2882,reconciliation,80,2.6771338968621117
2883,believing,201,1.7558556234769174
2884,speaks,277,2.821437386468545
2885,separated,330,1.2600678770754672
2886,brood,77,2.715355109682309
2887,neglected,348,1.900105232321464
2888,churchwarden,26,3.8010639935145107
2889,tobacco,348,1.2069580517615186
2890,box,1363,0.94032938850757
2891,stroked,102,2.434187718251722
2892,happier,300,1.3553780568797922
2893,admire,445,0.9610862493697527
2894,xxvii,55,3.051827346303522
2895,sate,363,1.8579048778310876
2896,indoors,160,1.983986716302166
2897,strove,202,2.4440400146947336
2898,induced,263,1.4870064993582286
2899,particularly,705,1.599575017391834
2900,bother,184,2.537371954486953
2901,encountered,201,2.4490028040368625
2902,pettishly,27,3.7633236655316638
2903,shouldn,815,1.0491195988550754
2904,confirmed,250,2.230846794233692
2905,boldly,200,1.7608431649879563
2906,older,701,1.1997998250613482
2907,irritate,45,4.638792402885564
2908,misunderstood,72,2.7824944125199376
2909,offence,345,1.2156161145046331
2910,complaints,68,2.8396528263598864
2911,sedative,15,4.351110330433783
2912,dies,156,3.3955988854063466
2913,sparing,47,3.2090129298259344
2914,suffering,764,1.1137399229294178
2915,deprecated,17,4.225947187479777
2916,denied,268,2.1613207315850818
2917,consumptive,27,3.7633236655316638
2918,grandson,207,2.419588918830569
2919,displeasure,142,2.1033334739347325
2920,scolding,116,2.3055703404296284
2921,excepting,99,2.464040681401403
2922,borne,480,0.8853744276340565
2923,increased,410,1.7361505523975849
2924,pity,1566,0.8014929436533544
2925,grant,339,1.9263076047154881
2926,bond,225,1.643060129331573
2927,amusements,91,2.548301025019143
2928,remark,883,0.27583533093203305
2929,request,540,2.1538857530975637
2930,inquiries,388,1.7913023724726649
2931,throw,861,0.9942132076682076
2932,cynthia,1133,0.026536270507986775
2933,hears,151,2.0418806947210686
2934,remembering,345,1.2156161145046331
2935,charge,998,0.15340725522452903
2936,wedding,594,1.7708935008414577
2937,finished,1156,0.6995866628636156
2938,whereabouts,83,2.640319923739395
2939,stare,373,1.8307292924521228
2940,phew,14,4.4201032019207345
2941,bereaved,35,4.89010683116647
2942,trusted,478,1.5826969796044823
2943,women,4904,-1.4386459460800542
2944,maybe,310,2.0157354146167465
2945,difficulty,1048,0.10452166665500565
2946,sudden,2096,0.10452166665500565
2947,extreme,583,0.6909733451855008
2948,definite,299,1.3587169581453067
2949,tacitly,65,2.884773261640356
2950,reasonable,301,1.3520502667871173
2951,urge,171,3.016109263701443
2952,appears,413,1.7288601191349056
2953,adopt,134,2.1613207315850818
2954,dotes,9,4.861935954199773
2955,sweetness,349,1.8972357898935113
2956,heartily,404,1.7508928341347885
2957,alluding,67,2.854467912145027
2958,proposed,648,1.2784170157436636
2959,quarantine,2,6.366013350976048
2960,compressed,89,2.5705241618038532
2961,approve,208,1.721622451834675
2962,observant,105,2.40520018137847
2963,versus,12,4.5742538817479925
2964,glorify,8,4.979718989856157
2965,kinsfolk,44,3.274970897617732
2966,prejudiced,42,3.321490913252625
2967,resemble,76,3.827039479917772
2968,years,6514,0.4746761230360336
2969,lied,91,3.9345953861390335
2970,selected,202,1.7508928341347885
2971,journeyman,23,4.616813496166789
2972,debts,298,2.4606793336986983
2973,risked,74,2.755095438331823
2974,cherished,206,2.4244315433063575
2975,heal,55,3.051827346303522
2976,imposed,130,2.884773261640356
2977,stayed,686,0.5282829038101078
2978,affable,82,2.65244128427174
2979,edward,992,1.5457317853710109
2980,purchased,115,2.314228403172743
2981,putting,1340,0.5518828191509814
2982,goes,1368,0.936667722021607
2983,eunice,311,2.7056619804766497
2984,forsook,46,3.2305191350468982
2985,fairmount,4,6.366013350976048
2986,dunboyne,126,3.6091729857044057
2987,already,3557,0.8283979086428512
2988,approves,19,4.807868732929498
2989,vex,108,3.0701764849717184
2990,congregation,173,1.905868937038214
2991,directly,741,1.1443070867998515
2992,excellent,868,1.3915811055437528
2993,strangely,566,0.72056645333281
2994,belgium,32,3.5934246287362663
2995,defended,83,2.640319923739395
2996,plainly,569,0.7152800974096621
2997,sweet,2325,0.0008323940744816692
2998,ready,3009,0.1484097435740577
2999,self,3003,-0.255059355887392
3000,guest,585,1.7861609729722463
3001,approval,210,2.810665289486634
3002,gracedieu,153,2.721869790703503
3003,unusually,164,1.9592941037117946
3004,helena,368,1.1510775933670623
3005,discouraged,51,3.127334898811667
3006,patient,708,1.1898636184022187
3007,patience,632,1.303418317949081
3008,imitated,53,3.0888686179838714
3009,motive,387,1.1007358385062114
3010,ireland,210,1.7120530008185244
3011,goodness,545,0.7583747368727489
3012,deliberately,281,2.1139530427621924
3013,objects,413,1.7288601191349056
3014,state,2534,0.32021845932301846
3015,nerves,481,1.5764404419901772
3016,noticing,147,2.068727944757257
3017,interfere,304,2.035280010689717
3018,language,931,0.22290125425892598
3019,submit,247,2.2429193754679613
3020,thrown,1059,0.09408018593458674
3021,excitedly,68,3.938265115027996
3022,provoke,73,2.768701090387602
3023,misled,74,3.4482426188917685
3024,medicine,293,1.3789879225189257
3025,hurrying,271,1.4570417106562923
3026,resembled,170,2.6165092750456767
3027,luck,738,0.4552167069355206
3028,preacher,190,1.8121364593755067
3029,creatures,627,0.6182139909030724
3030,nose,1059,1.1926924746026963
3031,painted,571,0.7117713218799829
3032,appear,959,0.19326945665255482
3033,jillgall,216,1.683882123851828
3034,keen,691,0.5210207077683232
3035,infuriated,31,3.6251733270508466
3036,messieurs,24,3.8811067011880476
3037,estimation,111,2.349630330223659
3038,post,1132,0.027419272772864725
3039,form,1951,0.17621037147282723
3040,effect,1758,-0.41277154670912936
3041,object,1595,0.7831438049851579
3042,remains,392,1.0878986917455304
3043,hateful,191,1.8068871034893632
3044,miserly,28,3.726956021360789
3045,cure,284,1.410186293374787
3046,tongue,1059,0.09408018593458674
3047,afterward,221,1.6609978300182404
3048,declaring,151,2.0418806947210686
3049,cometh,108,2.3770293044117734
3050,iron,1073,0.7740939694652399
3051,whatso,23,3.9236663156068436
3052,craveth,3,5.960548242867883
3053,spake,536,1.4681735510251364
3054,wood,2077,2.6785772456813626
3055,gold,1781,1.1836681606804318
3056,mane,249,2.234854815631231
3057,thou,5107,0.6002346465681851
3058,fareth,10,4.756575438541947
3059,alderman,194,2.4844495530326105
3060,sooth,152,2.728427191249662
3061,heat,481,1.5764404419901772
3062,stone,1890,0.9011227846021956
3063,brake,66,2.8695057895095677
3064,offer,1288,-0.10168537512830582
3065,meseems,20,4.063428257982002
3066,tales,317,1.3002587576587126
3067,hauberk,32,3.5934246287362663
3068,oath,321,1.2877194084059773
3069,forged,33,4.255800150629458
3070,minded,502,0.8405604118442639
3071,facing,291,1.3858372643645005
3072,thence,352,1.8886765364978413
3073,dallach,79,2.689712679068972
3074,yea,469,2.0071700517578233
3075,folk,1440,0.47990931952589205
3076,unto,506,1.9312361509166374
3077,meseemeth,80,3.3702810774220566
3078,fashioning,9,4.861935954199773
3079,gift,571,1.8103836105480926
3080,laden,147,2.068727944757257
3081,warrior,212,1.7025742568639806
3082,bungalow,24,3.8811067011880476
3083,gasped,237,2.284247570960807
3084,mary,3482,-0.40305440823219607
3085,rarely,411,1.0405673170397585
3086,mun,121,2.263369985939252
3087,bad,2949,-0.930060877279283
3088,inches,162,1.971564196303609
3089,taller,126,2.222878624584515
3090,adoption,29,3.691864701549519
3091,sea,2373,0.38586256376833905
3092,settle,593,0.6739661325382676
3093,spy,261,1.4946401242132996
3094,fainted,112,3.4392739489090083
3095,flies,210,1.7120530008185244
3096,beget,22,3.9681180781776773
3097,guide,437,2.0778396251085125
3098,groby,166,1.9471727431794499
3099,coach,698,1.2040886093335659
3100,josser,2,6.366013350976048
3101,tietjens,148,2.0619482577718777
3102,swearing,134,2.1613207315850818
3103,accident,591,0.6773445141298949
3104,probably,1721,0.9947940964443442
3105,committed,377,1.8200625246479276
3106,mark,1249,1.3153563825303058
3107,questioning,187,2.521199095241352
3108,actions,273,1.4496887363510331
3109,shake,743,1.1416116673781793
3110,influence,1219,1.562812314488822
3111,darker,179,1.8717747256952382
3112,whichever,50,3.147137526107847
3113,eldest,327,1.2692003606387396
3114,oldest,172,3.0102783433906497
3115,sylvia,1253,1.7176240458679797
3116,date,469,0.9085577630897137
3117,1918,5,5.449722619101893
3118,44,6,5.267401062307938
3119,changes,364,1.1620066638992523
3120,forty,745,1.1389234937163788
3121,dunce,31,3.6251733270508466
3122,sit,2473,-0.06087955542547774
3123,worst,1108,0.04884866422876396
3124,suiciding,1,7.059160531535993
3125,scalped,15,4.351110330433783
3126,1812,8,4.979718989856157
3127,fox,220,1.6655329851836316
3128,suicided,1,7.059160531535993
3129,christopher,396,1.0777463202815125
3130,field,1050,0.10261508838442403
3131,childhood,449,1.645284824353684
3132,carter,77,2.715355109682309
3133,shade,690,1.2156161145046331
3134,consett,11,7.059160531535993
3135,lobscheid,1,7.059160531535993
3136,shadow,1409,0.9071373083054225
3137,possible,2994,0.15340725522452922
3138,suggesting,102,3.127334898811667
3139,beaten,417,1.0260743097371916
3140,lacking,83,2.640319923739395
3141,masculinity,7,5.11325038248068
3142,thinkable,6,5.267401062307938
3143,quickset,6,5.267401062307938
3144,cambridge,182,2.9537661331273073
3145,insolvent,9,4.861935954199773
3146,pendennis,957,0.8885043206429842
3147,demeaned,11,4.661265258737623
3148,ruin,562,1.8262709703104119
3149,addresses,76,2.728427191249662
3150,subjects,384,1.1085179789482664
3151,valour,83,2.640319923739395
3152,cistercians,4,5.6728661704161025
3153,tremor,133,2.168811403314239
3154,bread,1033,0.11893806241635457
3155,foker,426,1.6978683658265679
3156,indefatigable,46,3.2305191350468982
3157,maintains,8,4.979718989856157
3158,noble,1303,0.9853482430792576
3159,laura,1874,1.132767981171726
3160,trifled,37,3.4482426188917685
3161,representative,167,1.941166719119238
3162,toping,2,6.366013350976048
3163,fotheringay,122,2.2551394868027366
3164,oaks,109,2.3678126493068494
3165,apothecary,58,2.998717520989574
3166,glance,1424,0.4910826201240173
3167,pacing,145,2.775573969675364
3168,actress,212,2.395721437423926
3169,tatham,29,3.691864701549519
3170,costigan,273,1.4496887363510331
3171,envelope,238,1.5868898578645183
3172,represented,362,2.266128608378332
3173,enclosure,89,2.5705241618038532
3174,respecting,219,1.6700888017194921
3175,extravagance,142,2.7964806544946774
3176,horrid,379,1.1216243264535666
3177,exile,197,1.7759568027980046
3178,calcutta,58,4.608155433423674
3179,smuggler,17,4.225947187479777
3180,patriarch,24,4.5742538817479925
3181,barbarossa,4,5.6728661704161025
3182,invention,124,2.2388789659309563
3183,purer,66,2.8695057895095677
3184,public,1892,0.20691796248411476
3185,kingdom,215,2.78713479207644
3186,mirabel,35,3.5038124700465794
3187,gallypots,3,5.960548242867883
3188,whilst,725,1.5716011653494282
3189,popjoy,28,3.726956021360789
3190,falconet,7,5.11325038248068
3191,clavering,639,0.5992560771584582
3192,mentioned,901,1.6419496350475458
3193,snell,16,4.286571809296212
3194,benevolent,177,1.8830107989621638
3195,prevents,27,3.7633236655316638
3196,bids,60,3.657963149873838
3197,occasionally,508,1.5218262645174565
3198,liberation,25,3.8402847066677923
3199,safety,400,1.0676959844280112
3200,chambers,450,1.643060129331573
3201,attorney,129,2.199348127174321
3202,havannahs,1,7.059160531535993
3203,clerks,114,2.3229620831414977
3204,paymaster,9,4.861935954199773
3205,agree,525,0.7957622689443693
3206,sneered,77,2.715355109682309
3207,huxter,146,2.0755539098276565
3208,demise,19,4.807868732929498
3209,hobnell,25,3.8402847066677923
3210,pulled,869,0.291817406270601
3211,warn,315,1.9997350732703054
3212,walter,504,1.9351965521327341
3213,lorraine,31,3.6251733270508466
3214,miles,1294,-0.10633294352485274
3215,violent,556,1.431539417845356
3216,unkind,206,1.731284362746412
3217,moon,1229,0.6383516025299036
3218,pocket,1728,-0.39555941782800796
3219,signed,269,2.157596332494099
3220,market,688,0.5253716936026495
3221,pleading,163,1.9654103307292308
3222,piteously,123,2.2469761761635754
3223,pen,2458,-0.054795578030041724
3224,betsy,121,2.263369985939252
3225,matron,199,1.7658557068115006
3226,holidays,163,1.9654103307292308
3227,blanche,478,0.889549799044537
3228,amory,240,2.6771338968621117
3229,vats,7,5.11325038248068
3230,broken,2047,-0.5649700541252964
3231,hobson,13,4.494211174074456
3232,implicate,6,5.267401062307938
3233,divulge,18,4.168788773639829
3234,beheld,513,0.8188846863652236
3235,jump,309,1.3258192546382477
3236,j,145,2.0824267891154187
